,User,Tweet,Date,Compound,Positive,Neutral,Negative,Tweets Ago
129,@CBS,"If any duo knows how to rock the stage, it's @FLAGALine. The Vocal Duo Of The Year nominee will perform live at the… https://t.co/FknabB8NQp",Sat Mar 17 19:00:02 +0000 2018,0.0,0.0,1.0,0.0,29
130,@CBS,How is your bracket looking after last night? Stream Second Round games LIVE today with a FREE trial of CBS All Acc… https://t.co/25JlIpgwog,Sat Mar 17 17:42:43 +0000 2018,0.6166,0.161,0.839,0.0,30
131,@CBS,Where better to spend #StPatricksDay than the place everybody knows your name? It’s just your luck that every singl… https://t.co/Fom5wmdENL,Sat Mar 17 14:00:03 +0000 2018,0.7096,0.247,0.753,0.0,31
132,@CBS,Stars @JakeMcDorman and Nik Dodani will join the cast in the upcoming revival of Murphy Brown coming to CBS.… https://t.co/JCAx29lo0i,Fri Mar 16 22:53:21 +0000 2018,0.296,0.104,0.896,0.0,32
133,@CBS,"RT @thegoodfight: Go behind the scenes with costume designer @DanLawsonStyle in ""Behind The Style,"" a new weekly video series all about the…",Fri Mar 16 18:15:53 +0000 2018,0.0,0.0,1.0,0.0,33
134,@CBS,The games have just begun! Continue to stream First Round games LIVE today with a FREE trial of CBS All Access:… https://t.co/YTGsJ48zYP,Fri Mar 16 16:28:40 +0000 2018,0.6514,0.178,0.822,0.0,34
135,@CBS,"RT @TheTalkCBS: You asked, we answered! The fun never ends when the ladies #KeepTalking and answer your fan questions ???? https://t.co/ie1…",Thu Mar 15 17:54:06 +0000 2018,0.7088,0.237,0.763,0.0,35
136,@CBS,RT @instinctcbs: Dr. Dylan Reinhart is lured back into the field from his life of quiet academia when a certain serial killer makes things…,Thu Mar 15 17:20:26 +0000 2018,-0.4939,0.077,0.766,0.157,36
137,@CBS,Stream First Round games LIVE today starting at 12PM ET with a FREE trial of CBS All Access! https://t.co/3P85rXLy4b https://t.co/vZow3YD8cb,Thu Mar 15 16:42:41 +0000 2018,0.6514,0.194,0.806,0.0,37
138,@CBS,RT @CBSSports: It's the most wonderful time of the year. #MarchMadness https://t.co/e4c9qohqSR,Thu Mar 15 14:32:16 +0000 2018,0.6115,0.266,0.734,0.0,38
139,@CBS,"Give these ladies some love! @Lauren_Alaina, @DBradbery, @carlypearce, and @RaeLynn are nominated for New Female Vo… https://t.co/IVhwURfJ3S",Wed Mar 14 19:30:01 +0000 2018,0.6696,0.219,0.781,0.0,39
140,@CBS,"RT @ManWithAPlan: Hungry for more #ManWithAPlan bloopers and behind-the-scenes videos featuring cast like @matt_leblanc, @thelizasnyder, @k…",Tue Mar 13 18:48:52 +0000 2018,0.3612,0.143,0.857,0.0,40
141,@CBS,"Music stars @MileyCyrus, @edsheeran, @ladygaga, and more will honor the legendary @eltonofficial and his hit songs… https://t.co/UzxARCCLnI",Tue Mar 13 14:15:10 +0000 2018,0.539,0.179,0.821,0.0,41
142,@CBS,RT @thegoodfight: The verdict is in. The new season of #TheGoodFight is ???! Stream it now on CBS All Access: https://t.co/FkYSNSXlRb https…,Mon Mar 12 18:13:28 +0000 2018,0.2244,0.083,0.917,0.0,42
143,@CBS,"RT @MadamSecretary: In less than an hour, #MadamSecretary's Keith Carradine will be taking over the @MadamSecretary Twitter page! Tweet alo…",Mon Mar 12 01:20:43 +0000 2018,0.0,0.0,1.0,0.0,43
144,@CBS,RT @DierksBentley: Take and post a photo of the woman in your life who inspires you daily! Use the hashtag #WomanAmenACM in your post for a…,Fri Mar 09 22:48:26 +0000 2018,0.4926,0.117,0.883,0.0,44
145,@CBS,"RT @MomCBS: If you missed guest star @KChenoweth in the latest episode of #Mom, not to worry! Watch now: https://t.co/RlvXoGOZ0l https://t.…",Fri Mar 09 22:24:20 +0000 2018,0.1275,0.113,0.795,0.092,45
146,@CBS,"Give a round of applause to @KelseaBallerini, @MirandaLambert, @Reba, @MarenMorris, and @CarrieUnderwood, the five… https://t.co/Ncp1BTXx6N",Fri Mar 09 21:10:21 +0000 2018,0.4215,0.177,0.823,0.0,46
147,@CBS,"RT @thegoodfight: Smart, sexy, and sophisticated. See what's coming this season on #TheGoodFight. https://t.co/CuKhx2G50P https://t.co/ygTI…",Fri Mar 09 18:27:28 +0000 2018,0.8658,0.447,0.553,0.0,47
148,@CBS,RT @BlueBloods_CBS: Even stand-up guys fall down sometimes. #BlueBloods is new tonight at 10/9c! https://t.co/UOlDm22wWW,Fri Mar 09 16:02:27 +0000 2018,0.0,0.0,1.0,0.0,48
149,@CBS,Today and every day we celebrate the women in our lives who empower and inspire us. Share a story about an influent… https://t.co/9rVtqrElvT,Thu Mar 08 18:00:49 +0000 2018,0.8625,0.336,0.664,0.0,49
150,@CBS,Take and post a photo of the woman in your life who inspires you daily! Use the hashtag #WomanAmenACM in your post… https://t.co/7ShhvE48zy,Thu Mar 08 17:03:04 +0000 2018,0.4926,0.132,0.868,0.0,50
151,@CBS,"RT @thegoodfight: Meticulously constructed. Soapy &amp; sexy. Intoxicating, savage television. ? Here's what critics are saying about #TheGoodF…",Wed Mar 07 18:39:10 +0000 2018,-0.2023,0.15,0.619,0.23,51
152,@CBS,"This just in! @Jason_Aldean, @mirandalambert, @LukeBryanOnline, and many more are set to perform at the 53rd Academ… https://t.co/mfxw2VxzU4",Wed Mar 07 17:06:02 +0000 2018,0.0,0.0,1.0,0.0,52
153,@CBS,"Meet the ensemble of talented actors slated to join $1, a new mystery series coming to CBS All Access:… https://t.co/QoyYv7vxwg",Tue Mar 06 18:10:59 +0000 2018,0.6705,0.244,0.756,0.0,53
154,@CBS,"Will @Jason_Aldean, @garthbrooks, @LukeBryanOnline, @ChrisStapleton, or @KeithUrban be named Entertainer Of The Yea… https://t.co/rMD8zjeX3s",Mon Mar 05 22:16:43 +0000 2018,0.3818,0.167,0.833,0.0,54
155,@CBS,"RT @thegoodfight: It feels good to be back. ??? The season 2 premiere of #TheGoodFight is now streaming, exclusively on CBS All Access: htt…",Sun Mar 04 08:05:26 +0000 2018,0.4404,0.116,0.884,0.0,55
156,@CBS,"RT @thegoodfight: Tomorrow, #TheGoodFight is back. Stream the season 2 premiere only on CBS All Access: https://t.co/tNFR8LBJO2 https://t.c…",Sat Mar 03 20:55:20 +0000 2018,0.0,0.0,1.0,0.0,56
157,@CBS,"Who are the trailblazing women in your life that inspire you? Join CBS and the ANA's #SeeHer initiative, celebratin… https://t.co/M0KqZ41Bes",Fri Mar 02 22:30:01 +0000 2018,0.7096,0.247,0.753,0.0,57
158,@CBS,"Join @maria_bello, @aishatyler and @TeaLeoni in celebrating the accomplishments of women who have contributed to th… https://t.co/MefESBeFL3",Fri Mar 02 20:30:01 +0000 2018,0.7096,0.282,0.718,0.0,58
159,@CBS,"In honor of Women's History Month, CBS and the Association of National Advertisers' (ANA) #SeeHer initiative will p… https://t.co/2wtYxKJVuO",Fri Mar 02 18:45:00 +0000 2018,0.4939,0.151,0.849,0.0,59
160,@CBS,RT @ZoeListerJones: Tonight’s an all new Life In Pieces and it’s directed by my ride or die @nataliaanderson!!!… https://t.co/2LPfmyLWrY,Thu Mar 01 18:59:01 +0000 2018,-0.6981,0.0,0.79,0.21,60
161,@CBS,"RT @MarenMorris: Hot damn! Woke up from my post-wisdom teeth haze to find out I’m up for 4 @ACMawards ! So honored, especially for the Dear…",Thu Mar 01 18:12:57 +0000 2018,0.4547,0.159,0.749,0.092,61
162,@CBS,RT @KelseaBallerini: Ohhhhh goodness. Incredible. Thank you thank you thank you. #female https://t.co/1ZTYjNfQeF,Thu Mar 01 18:11:50 +0000 2018,0.8591,0.538,0.462,0.0,62
163,@CBS,RT @KeithUrban: ACMs...... HOLY SMOKES!!!!! MAD LOVE TO U ALL THIS MORNING  FOR THESE INCREDIBLE NOMINATIONS. I’M EXTREMELY GRATEFUL!!!!!!!…,Thu Mar 01 18:10:50 +0000 2018,0.4885,0.234,0.615,0.151,63
164,@CBS,"RT @ACMawards: Congratulations to this year’s #ACMawards Video of the Year nominees:
“Black” - @DierksBentley
“It Ain’t My Fault” - @Brothe…",Thu Mar 01 14:36:21 +0000 2018,0.5994,0.178,0.822,0.0,64
165,@CBS,"RT @ACMawards: Please give a round of applause to this year’s #ACMawards Entertainer of the Year nominees: @Jason_Aldean, @GarthBrooks, @Lu…",Thu Mar 01 14:29:20 +0000 2018,0.7717,0.325,0.675,0.0,65
166,@CBS,".@ChrisStapleton, @ThomasRhett, @mirandalambert and more are all nominated for awards at Country Music's Party of t… https://t.co/Vm1vXRUDYJ",Thu Mar 01 14:15:29 +0000 2018,0.6908,0.275,0.725,0.0,66
167,@CBS,"The Queen of Country, @Reba, is returning to host the 53rd #ACMawards on Sunday, April 15 at 8/7c. Here are a few o… https://t.co/Iqzz6Gql01",Thu Mar 01 13:50:11 +0000 2018,0.0,0.0,1.0,0.0,67
168,@CBS,RT @survivorcbs: It’s time! #Survivor https://t.co/YPk6cGWrUA,Thu Mar 01 01:04:52 +0000 2018,0.0,0.0,1.0,0.0,68
169,@CBS,"RT @CBSThisMorning: TOMORROW: The nominees for the 2018 @ACMawards will be announced live by the one-and-only, @Reba! 

Watch on @CBS in ou…",Wed Feb 28 19:56:58 +0000 2018,0.0,0.0,1.0,0.0,69
170,@CBS,"RT @thegoodfight: From the set design and costumes to hair and makeup, the production quality is truly next-level. Take a peek inside the u…",Wed Feb 28 19:08:30 +0000 2018,0.4404,0.116,0.884,0.0,70
171,@CBS,RT @LivinBiblically: The fun continues on Facebook! The #LivingBiblically cast is live to talk about tonight’s premiere. Tune in here: http…,Tue Feb 27 03:23:47 +0000 2018,0.5562,0.152,0.848,0.0,71
172,@CBS,"RT @KevinCanWaitCBS: Can you get all the way through these #KevinCanWait bloopers without laughing?! @KevinJames,@LeahRemini and the rest o…",Mon Feb 26 22:50:32 +0000 2018,0.0,0.0,1.0,0.0,72
173,@CBS,"RT @ACMawards: That’s right! @Reba is headed to @CBSThisMorning on Thursday, March 1 to announce this year’s #ACMAwards' nominees. Tune in…",Mon Feb 26 21:08:30 +0000 2018,0.0,0.0,1.0,0.0,73
174,@CBS,"RT @ScorpionCBS: You can't hack your way to a 197 IQ, but you are well on your way with these Genius Facts from #TeamScorpion! ? You can be…",Mon Feb 26 19:53:41 +0000 2018,0.4482,0.105,0.895,0.0,74
175,@CBS,RT @SuperiorDonuts: You can always count on @DavidKoechner for a laugh! Did your favorite Tush moment make the list? Catch a new #SuperiorD…,Mon Feb 26 18:32:36 +0000 2018,0.784,0.266,0.734,0.0,75
176,@CBS,RT @TheTalkCBS: TODAY: We loved them together then &amp; we love seeing them together now! Welcome back to the show @THESaraGilbert?'s good fri…,Mon Feb 26 18:20:16 +0000 2018,0.9359,0.429,0.571,0.0,76
177,@CBS,"RT @thegoodfight: As foundations begin to crumble, our characters struggle to make sense of this new dystopian world. The cast teases what'…",Mon Feb 26 16:53:56 +0000 2018,-0.5423,0.0,0.816,0.184,77
178,@CBS,"#LivingBiblically's @linzkraft and @jrfergjr appeared on @KCBS's Facebook Live this morning, talking all about what… https://t.co/4RebcHuuMQ",Mon Feb 26 16:52:01 +0000 2018,0.0,0.0,1.0,0.0,78
179,@CBS,"RT @CBSSports: Introducing CBS Sports HQ, a New 24/7 Direct-to-Consumer Streaming Network for Sports News, Highlights, &amp; Analysis.

Stream…",Mon Feb 26 16:17:55 +0000 2018,0.0,0.0,1.0,0.0,79
180,@CBS,"RT @CBSBigBrother: It’s down to the final 5 celebrity Houseguests, and anyone could take home the grand prize! Tune in NOW to watch the #BB…",Mon Feb 26 01:12:32 +0000 2018,0.7644,0.231,0.769,0.0,80
181,@CBS,RT @startrekcbs: Binge the entire first season of #StarTrekDiscovery. All episodes now streaming exclusively on CBS All Access: https://t.c…,Sun Feb 25 21:51:32 +0000 2018,0.0,0.0,1.0,0.0,81
182,@CBS,"RT @thegoodfight: #TheGoodFight returns in 1 week. Season 2 premieres Sunday, March 4. https://t.co/nomCao1GWp https://t.co/BOn6bOe9Tb",Sun Feb 25 21:51:22 +0000 2018,0.0,0.0,1.0,0.0,82
183,@CBS,RT @thegoodfight: This is our new favorite thing. Christine Baranski debuted #TheGoodFight the Musical on @colbertlateshow last night! ??…,Fri Feb 23 18:15:40 +0000 2018,0.5093,0.155,0.845,0.0,83
184,@CBS,"RT @LivinBiblically: Confession time: have YOU ever hit the ""close door"" button in an elevator while somebody was approaching? The cast of…",Thu Feb 22 19:26:52 +0000 2018,0.0,0.0,1.0,0.0,84
185,@CBS,RT @CBSEyeSpeak: Mark your calendars! #CBSEyeSpeak kicks off March 14 with The EYE Speak Summit. Follow our page for more details! https://…,Wed Feb 21 19:20:04 +0000 2018,0.0,0.0,1.0,0.0,85
186,@CBS,"RT @CBSEyeSpeak: Proud to announce a new CBS initiative, promoting female empowerment and developing the next generation of leaders through…",Wed Feb 21 18:19:25 +0000 2018,0.6808,0.248,0.752,0.0,86
187,@CBS,"RT @LivinBiblically: When you're living by the Bible, it's good to have a priest and a rabbi on call (provided they answer their phones, th…",Tue Feb 20 19:55:19 +0000 2018,0.4404,0.116,0.884,0.0,87
188,@CBS,"RT @thegoodfight: Chicago lawyers are being hunted and the world is going insane. 

The new season of #TheGoodFight premieres Sunday, March…",Tue Feb 20 17:58:18 +0000 2018,-0.4019,0.0,0.881,0.119,88
189,@CBS,Ready for some larger than life competition? This new series from @MarkBurnettTV will premiere in summer 2018.… https://t.co/gDXHLdIJ5v,Tue Feb 20 17:39:51 +0000 2018,0.3612,0.128,0.872,0.0,89
190,@CBS,"With tournament dreams on the line, make sure to stream these college basketball matchups on CBS All Access:… https://t.co/SGkYUZrQWB",Sat Feb 17 01:07:20 +0000 2018,0.6124,0.227,0.773,0.0,90
191,@CBS,"RT @LivinBiblically: While Chip's sticking to the Bible's original rules, the cast of #LivingBiblically has given them a more modern makeov…",Fri Feb 16 18:42:43 +0000 2018,0.3182,0.108,0.892,0.0,91
192,@CBS,"Casting News! Peter Mark Kendall, Michael Gaston, Greg Wise, Rade Šerbedžija, Zack Pearlman, and Keye Chen join the… https://t.co/GFob2KrD8H",Fri Feb 16 17:48:20 +0000 2018,0.68,0.248,0.752,0.0,92
193,@CBS,RT @BullCBS: The verdict is in...#Bull is the perfect Valentine! ?? Happy #ValentinesDay! https://t.co/poEejI4AnC,Wed Feb 14 19:23:27 +0000 2018,0.8619,0.466,0.534,0.0,93
194,@CBS,"RT @NoActivityCBS: Car 27 reporting: Season 2 of #NoActivity coming soon!

Binge season one now on CBS All Access: https://t.co/yvxoQMeyhN…",Tue Feb 13 20:03:56 +0000 2018,0.0,0.0,1.0,0.0,94
195,@CBS,"RT @LivinBiblically: Against all odds (and the advice of his God Squad), Chip is determined to live life by the Good Book. Think you could…",Tue Feb 13 18:54:52 +0000 2018,0.7506,0.252,0.748,0.0,95
196,@CBS,RT @thegoodfight: Christine Baranski reflects upon the spectacular metamorphosis of her character in #TheGoodFight's first season. Revisit…,Mon Feb 12 18:49:45 +0000 2018,0.0,0.0,1.0,0.0,96
197,@CBS,RT @startrekcbs: Binge the entire first season of #StarTrekDiscovery. All 15 episodes now streaming on CBS All Access: https://t.co/lKLaptP…,Mon Feb 12 01:32:33 +0000 2018,0.0,0.0,1.0,0.0,97
198,@CBS,RT @SuperiorDonuts: Looking for a #Valentine? Tush is here to help you land your dream date just in time for the day of love! #SuperiorDonu…,Fri Feb 09 00:50:01 +0000 2018,0.8478,0.304,0.696,0.0,98
199,@CBS,RT @CBSBigBrother: The pressure is on as the Houseguests battle each other for victory in the first HOH competition. Stream the season prem…,Thu Feb 08 16:09:35 +0000 2018,-0.5859,0.0,0.814,0.186,99
200,@CNN,Wall Street's head-spinning reaction to trade headlines https://t.co/wHPLURl5BV https://t.co/i1AJ0jPopN,Tue Mar 27 00:15:06 +0000 2018,0.0,0.0,1.0,0.0,0
201,@CNN,"RT @OutFrontCNN: ""You just can't have a person in that position who does not have a full security clearance"" - Joan Walsh of The Nation res…",Tue Mar 27 00:12:51 +0000 2018,-0.2584,0.0,0.915,0.085,1
202,@CNN,"President Trump has stayed in touch with Rob Porter, a former aide who resigned after accusations of spousal abuse… https://t.co/0CcPRf1i0Y",Tue Mar 27 00:10:06 +0000 2018,-0.7845,0.0,0.669,0.331,2
203,@CNN,Starting now: Anderson Cooper's interview with Stormy Daniels replays now on CNN. https://t.co/UYpqI3esEb https://t.co/87zXwajZTN,Tue Mar 27 00:05:30 +0000 2018,0.0,0.0,1.0,0.0,3
204,@CNN,You'll know the gun control movement is winning when... | Analysis by CNN's Gregory Krieg https://t.co/iT8rw9CkXI https://t.co/bOlllLHuu9,Tue Mar 27 00:05:09 +0000 2018,0.25,0.172,0.707,0.121,4
205,@CNN,Austin seeks peace amid the grief https://t.co/ceCQor8DX3 | via @CNNOpinion https://t.co/aK3Q1IB0o5,Tue Mar 27 00:00:19 +0000 2018,0.0772,0.238,0.544,0.218,5
206,@CNN,Did the Trump campaign and John Bolton's super PAC get help from overseas? | By Fred Wertheimer and Norman Eisen fo… https://t.co/dTabQC4fK6,Mon Mar 26 23:55:17 +0000 2018,0.765,0.258,0.742,0.0,6
207,@CNN,These are all the countries that are expelling Russian diplomats https://t.co/kDqWGm1Lnp https://t.co/JPKciaQwCQ,Mon Mar 26 23:48:48 +0000 2018,-0.3818,0.0,0.809,0.191,7
208,@CNN,How the cricket cheating scandal in Australia harms the national psyche https://t.co/6E7MA3eiti | via @CNNOpinion https://t.co/cYJlFKlMMY,Mon Mar 26 23:45:04 +0000 2018,-0.8658,0.0,0.553,0.447,8
209,@CNN,The bankruptcy of Remington marks a blow to the gun industry and the decline of one of America's oldest gun compani… https://t.co/G2PWuxAspF,Mon Mar 26 23:38:28 +0000 2018,-0.5859,0.0,0.798,0.202,9
210,@CNN,Iceland is bringing geothermal heating to China https://t.co/Wf4gihkyDN https://t.co/f0hoj5EIA0,Mon Mar 26 23:30:14 +0000 2018,0.0,0.0,1.0,0.0,10
211,@CNN,Garry Shandling and Arthur Miller profiled in deeply personal HBO docs https://t.co/1X8tKxUvjh https://t.co/KMrwH3hLUS,Mon Mar 26 23:15:03 +0000 2018,0.0,0.0,1.0,0.0,11
212,@CNN,.@AriannaHuff tells @PoppyHarlowCNN we need to “disconnect in a connected world today” and why she wants to you to… https://t.co/Bwr5LYw2kh,Mon Mar 26 23:10:09 +0000 2018,0.0,0.0,1.0,0.0,12
213,@CNN,"Netflix has its eye on another season of ""Queer Eye for the Straight Guy"" https://t.co/cziEB1gMeG https://t.co/UA5gAd6tyv",Mon Mar 26 23:05:01 +0000 2018,0.2263,0.112,0.888,0.0,13
214,@CNN,"""The Terror"" finds icy horror in doomed voyage https://t.co/7AhoP75z49 https://t.co/JOO4f5SDAU",Mon Mar 26 23:00:28 +0000 2018,-0.9062,0.0,0.383,0.617,14
215,@CNN,"Do you have a right to know who's watching you on the internet, and how? This privacy activist is on a mission to g… https://t.co/8jfIHVbau2",Mon Mar 26 22:55:04 +0000 2018,0.0,0.0,1.0,0.0,15
216,@CNN,Mystery train carries rumors about a Kim Jong Un visit to China https://t.co/LzOjWoxf0r https://t.co/afC1hRZxie,Mon Mar 26 22:45:07 +0000 2018,0.0,0.0,1.0,0.0,16
217,@CNN,"President Trump's approval rating rose to 42% in a new CNN poll, its highest level since the 100-day mark of Trump'… https://t.co/jAaIkC2jnz",Mon Mar 26 22:41:27 +0000 2018,0.4767,0.134,0.866,0.0,17
218,@CNN,Harry Potter inspired the Parkland generation | By Rachel Sklar via @CNNOpinion https://t.co/ZUO9Nkl3Wu https://t.co/7bWW4yIncy,Mon Mar 26 22:40:57 +0000 2018,0.4939,0.211,0.789,0.0,18
219,@CNN,"Cambridge Analytica sent non-US citizens to work on American campaigns during the 2014 midterm election cycle, a fo… https://t.co/SUkg3i2FWc",Mon Mar 26 22:32:24 +0000 2018,0.0,0.0,1.0,0.0,19
220,@CNN,"RT @CNNMoney: ""It's easy to take for granted all of these gifts Mother Nature gives us."" Director Darren Aronofsky and producer Ari Handel…",Mon Mar 26 22:31:16 +0000 2018,0.5994,0.189,0.811,0.0,20
221,@CNN,"Florida Gov. Rick Scott teases a ""big announcement"" amid Florida Senate speculation https://t.co/fkk3XdKrWa https://t.co/1gb5TKx6qT",Mon Mar 26 22:30:12 +0000 2018,-0.296,0.0,0.845,0.155,21
222,@CNN,"The US punishes Russia, but Trump hedges bets on Putin | Analysis by CNN's Stephen Collinson and Zachary Cohen… https://t.co/qKWmhc8u08",Mon Mar 26 22:22:31 +0000 2018,-0.2617,0.0,0.898,0.102,22
223,@CNN,"Supercar SUVs are hot, but don't expect an SUV from Ferrari https://t.co/UVa5pN5FpK https://t.co/Es5g6xe0R6",Mon Mar 26 22:15:06 +0000 2018,0.0,0.0,1.0,0.0,23
224,@CNN,"Multiple suspicious packages were sent to military locations in the Washington, DC, area, a law enforcement officia… https://t.co/D18XOPK2Kw",Mon Mar 26 22:14:02 +0000 2018,-0.3612,0.0,0.865,0.135,24
225,@CNN,House Speaker Paul Ryan denies a rumor that he's stepping down https://t.co/thznHCAQ9C https://t.co/okbYQF0R81,Mon Mar 26 22:11:05 +0000 2018,-0.4215,0.0,0.797,0.203,25
226,@CNN,Read: Stormy Daniels' lawsuit against Michael Cohen https://t.co/MKozIfrHGo https://t.co/FRVdCXzNvc,Mon Mar 26 22:05:42 +0000 2018,-0.2263,0.0,0.808,0.192,26
227,@CNN,"The FBI has taken custody of multiple suspicious packages sent to military locations in the Washington, DC, area, a… https://t.co/mXCh2XuYId",Mon Mar 26 22:04:14 +0000 2018,-0.3612,0.0,0.884,0.116,27
228,@CNN,Firefighters in southwest China rescued a 6-year-old who girl fell into a narrow crack separating her house from he… https://t.co/DOMbeeSQkB,Mon Mar 26 22:03:49 +0000 2018,0.4215,0.141,0.859,0.0,28
229,@CNN,"Linda Brown, who as a little girl was at the center of the Brown v. Board of Education US Supreme Court case that e… https://t.co/WFz6TNFKbl",Mon Mar 26 22:02:07 +0000 2018,0.5574,0.135,0.865,0.0,29
230,@CNN,"RT @CNNSitRoom: ""What Putin did here, and there's no question he did it personally, was order a chemical attack ... [on] maybe our closest…",Mon Mar 26 21:54:19 +0000 2018,-0.6486,0.0,0.798,0.202,30
231,@CNN,"Nearly two-thirds of Americans say they believe the women alleging affairs with Trump, according to new CNN/SSRS po… https://t.co/uEum1Qg6Hf",Mon Mar 26 21:50:56 +0000 2018,0.0,0.0,1.0,0.0,31
232,@CNN,"President Trump's approval rating rose to 42% in a new CNN poll, its highest level since the 100-day mark of Trump'… https://t.co/PAVMeVqJqa",Mon Mar 26 21:50:01 +0000 2018,0.4767,0.134,0.866,0.0,32
233,@CNN,4 things to know about your cryptocurrency at tax time https://t.co/dk2GFyXttD https://t.co/3fWR6JpRbM,Mon Mar 26 21:45:05 +0000 2018,0.0,0.0,1.0,0.0,33
234,@CNN,"There are many, many similarities in Stormy Daniels' and Karen McDougal's stories about Donald Trump | Analysis by… https://t.co/BbEj2ghINJ",Mon Mar 26 21:42:38 +0000 2018,0.0,0.0,1.0,0.0,34
235,@CNN,Former President Jimmy Carter sharply criticized President Trump's decision to appoint John Bolton as national secu… https://t.co/6mZCZSGlvq,Mon Mar 26 21:36:04 +0000 2018,-0.3612,0.0,0.865,0.135,35
236,@CNN,These are the lawmakers who want Mark Zuckerberg to testify https://t.co/cvzP44pN3m https://t.co/TpGiEKoRft,Mon Mar 26 21:30:19 +0000 2018,0.0772,0.106,0.894,0.0,36
237,@CNN,Anderson Cooper's interview with Stormy Daniels replays tonight at 8p ET on CNN https://t.co/PFiSPtjFmu https://t.co/oMg2uv4rS9,Mon Mar 26 21:25:20 +0000 2018,0.0,0.0,1.0,0.0,37
238,@CNN,The prices of the 20 most commonly prescribed brand-name drugs for seniors have risen nearly 10 times more than the… https://t.co/vVCVy8lFk9,Mon Mar 26 21:21:09 +0000 2018,0.0,0.0,1.0,0.0,38
239,@CNN,The NTSB has released a preliminary report on a deadly helicopter crash in New York's East River. Here are key poin… https://t.co/qGV0tO2WUf,Mon Mar 26 21:15:40 +0000 2018,-0.4019,0.0,0.876,0.124,39
240,@CNN,Rolling back Dodd-Frank regulations could put big banks at risk https://t.co/dapCRn93zA https://t.co/yybiTGTlaL,Mon Mar 26 21:15:10 +0000 2018,-0.2732,0.0,0.84,0.16,40
241,@CNN,".@AriannaHuff is one of the most influential women in media, but today she defines herself as a wellness guru and a… https://t.co/i35ti2wGve",Mon Mar 26 21:01:15 +0000 2018,0.7137,0.238,0.762,0.0,41
242,@CNN,India will be Uber's last stand in Asia https://t.co/eFzQV5GLxX https://t.co/E0NqzysSCP,Mon Mar 26 21:00:16 +0000 2018,0.0,0.0,1.0,0.0,42
243,@CNN,"New York's historic Trinity Church, which survived 9/11, now has metal detectors https://t.co/HK0vR5rvXa https://t.co/2bfYUxJh4Q",Mon Mar 26 20:51:02 +0000 2018,0.5106,0.202,0.798,0.0,43
244,@CNN,"The IRS is still using fax machines. It's time for a makeover, writes Lynn Jenkins for @CNNOpinion.… https://t.co/eanhKhTfqo",Mon Mar 26 20:45:05 +0000 2018,0.0,0.0,1.0,0.0,44
245,@CNN,BREAKING: Porn star Stormy Daniels has filed a lawsuit for defamation against President Donald Trump's personal att… https://t.co/jVNSLCIL7n,Mon Mar 26 20:36:34 +0000 2018,-0.2263,0.0,0.894,0.106,45
246,@CNN,RT @AC360: Anderson Cooper's interview with Stormy Daniels replays tonight 8p ET on CNN https://t.co/DwVRnDI7kX https://t.co/qbTfLdNI0F,Mon Mar 26 20:33:25 +0000 2018,0.0,0.0,1.0,0.0,46
247,@CNN,"What to expect in Season 3 of ""Stranger Things"" https://t.co/fGrqwjbRs0 https://t.co/iiJmhIWE2G",Mon Mar 26 20:30:18 +0000 2018,0.0,0.0,1.0,0.0,47
248,@CNN,"President Trump's approval rating rose to 42% in a new CNN poll, its highest level since the 100-day mark of Trump'… https://t.co/DhZPEX4utL",Mon Mar 26 20:24:16 +0000 2018,0.4767,0.134,0.866,0.0,48
249,@CNN,Wrongly-convicted man gets job back with the White Sox after 23 years in prison https://t.co/8aRy6SP5uV https://t.co/3tN28LWoz2,Mon Mar 26 20:15:03 +0000 2018,-0.5106,0.0,0.82,0.18,49
250,@CNN,The Dow surged 669 points — its third-biggest point gain in history — in a sharp reversal after the stock market's… https://t.co/Eb89RmYUBm,Mon Mar 26 20:11:28 +0000 2018,0.5267,0.159,0.841,0.0,50
251,@CNN,Films with women or minorities in lead roles have led the box office 11 out of 12 weekends this year… https://t.co/Rzp9daYjdQ,Mon Mar 26 20:07:04 +0000 2018,0.0,0.0,1.0,0.0,51
252,@CNN,"RT @CNNMoney: .@AriannaHuff says it’s a ""dangerous moment"" for tech companies today and thinks it’s the responsibility of media outlets to…",Mon Mar 26 20:04:40 +0000 2018,-0.4767,0.0,0.86,0.14,52
253,@CNN,White House says Trump continues to deny Stormy Daniels affair https://t.co/cZHcq6mNrT https://t.co/zDYRYICyJl,Mon Mar 26 20:00:09 +0000 2018,-0.34,0.0,0.821,0.179,53
254,@CNN,"Rubio reiterates support for ""red flag"" laws after facing heat from March for Our Lives students… https://t.co/B2pqL6DwyL",Mon Mar 26 19:45:07 +0000 2018,0.4019,0.144,0.856,0.0,54
255,@CNN,"A strange and unsettling sight greeted passersby in central London: Life-sized sculptures of 84 men, perched on the… https://t.co/39tCXe9zcV",Mon Mar 26 19:40:08 +0000 2018,0.0772,0.106,0.804,0.09,55
256,@CNN,Don't count out Microsoft in the race to $1 trillion. Analysts at Morgan Stanley say the company could reach that m… https://t.co/QgiQWj1Tfv,Mon Mar 26 19:35:43 +0000 2018,0.0258,0.05,0.95,0.0,56
257,@CNN,"Anderson Cooper's Stormy Daniels interview draws highest ratings for ""60 Minutes"" in 10 years… https://t.co/MRFhedglwf",Mon Mar 26 19:30:05 +0000 2018,0.0,0.0,1.0,0.0,57
